remove comma from a digits portion string,7,"5,415",3,['regex'],25/08/12,23:52:04Z,Tyler Rinker,63.1k,,,,,,,,
R Blotter demo not working under linux,3,223,1,"['demo', 'blotter']",25/08/12,22:38:29Z,Generalenthu,45,,,,,,,,
Parsing ISO8601 in R,8,"3,833",4,"['date', 'datetime', 'posixct']",25/08/12,21:43:36Z,Jeroen,15.9k,,,,,,,,
Ignore error and assign a value to a list,0,165,1,[],25/08/12,21:42:32Z,jpcgandre,749,,,,,,,,
Scale text labels to plot features in r,0,886,1,"['text', 'plot', 'label']",25/08/12,21:02:34Z,Elizabeth,"2,376",,,,,,,,
Why does median trip up data.table (integer versus double)?,28,"4,694",1,"['integer', 'double', 'data.table', 'median']",25/08/12,20:23:46Z,Farrel,"4,804",,,,,,,,
"R: index() or index.xts() changes the values of Date of a time series, why?",3,"9,569",2,"['date', 'indexing', 'time-series', 'xts']",25/08/12,18:40:42Z,Filippo Neri,35,,,,,,,,
Does ArcView and/or R use Graphics Card (GPU) acceleration,3,"2,231",2,"['gis', 'gpu', 'acceleration']",25/08/12,17:09:34Z,HeidelbergSlide,88,,,,,,,,
Formula manipulation in R,2,627,1,['formulas'],25/08/12,16:05:34Z,Peter Dutton,143,,,,,,,,
Subsetting a list of data,-1,162,1,"['csv', 'subset']",25/08/12,15:49:53Z,pascale,15,,,,,,,,
How do I pass R xyplot a list of y variables?,2,450,1,[],25/08/12,15:29:47Z,Rick Tearle,35,,,,,,,,
Reading Raw Data in SAS Or R,1,"1,446",2,['sas'],25/08/12,15:02:59Z,Beta,554,,,,,,,,
Two by two matching between dataframes in r,-9,296,1,"['merge', 'dataframe', 'match']",25/08/12,14:55:29Z,Elizabeth,"2,376",,,,,,,,
Adding text to a plot axes without removing existing axes labels in r,3,"1,947",2,"['plot', 'labels', 'axes']",25/08/12,10:08:32Z,Elizabeth,"2,376",,,,,,,,
Returning the median from two vectors in r,-5,454,1,"['vector', 'median']",25/08/12,09:08:43Z,Elizabeth,"2,376",,,,,,,,
"(R, quantreg): Hypothesis testing a large range of quantiles",3,482,1,['quantreg'],25/08/12,07:25:01Z,NA,0,,,,,,,,
Replacing numbers with colours in a dataframe in r,-1,248,1,"['colors', 'replace']",25/08/12,07:06:58Z,Elizabeth,"2,376",,,,,,,,
Select multiple elements from a list,54,"72,518",1,"['list', 'subset']",25/08/12,03:53:53Z,user1357015,"3,643",,,,,,,,
creating <=> conditions with date format in R,0,"2,143",1,"['datetime', 'parallel-processing']",25/08/12,03:38:31Z,AliCivil,851,,,,,,,,
split a list of data frame in a for loop (error on dimension),1,849,1,[],25/08/12,01:08:49Z,user1489597,93,,,,,,,,
How to add group ID by same rows?,2,611,2,[],25/08/12,01:01:39Z,Rock,"1,075",,,,,,,,
R plot axes don't meet and data extends beyond them,1,"3,315",2,['data-visualization'],24/08/12,23:39:18Z,CodeGuy,12.3k,,,,,,,,
How to avoid writing a row.names column when saving a data.frame using the xlsx package,8,"36,375",1,"['dataframe', 'xlsx']",24/08/12,22:52:16Z,Davi Moreira,479,,,,,,,,
Replace NA values in one column based on another column,-1,"2,545",1,['missing-data'],24/08/12,22:36:29Z,pandhale,79,,,,,,,,
Create a list of functions from a vector of characters,5,"1,724",3,['user-defined-functions'],24/08/12,22:04:14Z,dayne,"4,439",,,,,,,,
Create Spatial Data in R,3,925,2,['spatial'],24/08/12,21:51:00Z,Jota,13.6k,,,,,,,,
ggplot2 heatmap layout,0,"2,242",1,"['layout', 'ggplot2', 'heatmap']",24/08/12,20:42:20Z,user969113,910,,,,,,,,
Flatten matrix in R to four columns (indexes and upper/lower triangles),3,"2,934",2,['matrix'],24/08/12,20:29:00Z,Stephen Turner,996,,,,,,,,
correlate two data sets of different scales,1,"3,377",3,['curve-fitting'],24/08/12,20:28:10Z,Justin Carrey,"1,028",,,,,,,,
Convert tab delimited to XTS within R?,1,769,2,"['tabs', 'xts', 'delimited']",24/08/12,19:46:16Z,heavy rocker dude,"1,042",,,,,,,,
error adding grid.text to ggplot,3,"3,630",1,['ggplot2'],24/08/12,19:45:38Z,Lina Bird,140,,,,,,,,
Regex matching everything that's not a 4 digit number,9,"4,299",3,['regex'],24/08/12,19:34:12Z,Kay,"1,542",,,,,,,,
Mapping rows from one matrix to another. Shared unique ids,1,508,2,[],24/08/12,19:27:08Z,order,120,,,,,,,,
Subset data frame by columns and run a model on that data frame,0,281,0,['plyr'],24/08/12,19:07:08Z,karlos,493,,,,,,,,
Plot points for every 15 minutes,1,136,2,['statistics'],24/08/12,19:01:50Z,Justin Carrey,"1,028",,,,,,,,
Efficient use of as.numeric() and factor(),5,691,2,"['character', 'numeric']",24/08/12,18:57:19Z,Yoda,127,,,,,,,,
attempting to script r commands to run,1,104,1,[],24/08/12,18:39:23Z,user1471980,"3,838",,,,,,,,
How do I export a sorted factor loading table?,5,"1,674",3,[],24/08/12,17:59:39Z,smoens,194,,,,,,,,
remove the last element of a vector,21,"30,581",4,['vector'],24/08/12,17:59:36Z,Elizabeth,"2,376",,,,,,,,
Does anyone have recent experience with the RGoogleDocs package?,-1,340,2,['google-docs'],24/08/12,17:58:27Z,Statwonk,568,,,,,,,,
Show names of everything in a package,13,731,4,['r-package'],24/08/12,17:52:46Z,GSee,37.6k,,,,,,,,
Adding numbers within a vector in r,1,"1,276",1,"['vector', 'addition']",24/08/12,17:33:46Z,Elizabeth,"2,376",,,,,,,,
Setting incomparables in place with merge,6,"2,005",1,[],24/08/12,17:33:32Z,Brandon Bertelsen,25k,,,,,,,,
How to set the “zero” oritentation in ggplot2 of R?,5,"1,546",1,['ggplot2'],24/08/12,17:25:50Z,user1623267,26,,,,,,,,
Using ggplot2 facet_wrap to plot graphs over geographical points,3,418,1,['ggplot2'],24/08/12,17:09:12Z,geotheory,"8,921",,,,,,,,
loading Rdata files within a rscript,3,"6,608",1,[],24/08/12,16:23:44Z,user1471980,"3,838",,,,,,,,
Translating MatLab to R - array multiplication & complex conjugate transposition,0,377,2,"['matlab', 'translate', 'transpose']",24/08/12,16:20:10Z,DEP,1,,,,,,,,
Layout with 'maps' package,0,"1,279",1,[],24/08/12,16:02:08Z,user1445246,173,,,,,,,,
read/write data in libsvm format,12,"11,810",6,['libsvm'],24/08/12,15:41:32Z,sds,38.4k,,,,,,,,
how does logical test on dataframe attributes leads to NA-rows,2,425,2,[],24/08/12,15:17:39Z,Janhoo,400,,,,,,,,
R - appended columns from different tables,0,43,1,[],24/08/12,15:14:08Z,brucezepplin,"2,419",,,,,,,,
Subset function not removing NAs,2,"10,357",1,"['subset', 'na']",24/08/12,15:12:18Z,user1471980,"3,838",,,,,,,,
expect_not_equal in pkg:testthat,7,733,1,[],24/08/12,14:57:59Z,adamleerich,"4,307",,,,,,,,
R: Density plot vs Density plot in ggplot2,4,"3,050",2,['ggplot2'],24/08/12,14:54:15Z,Harpal,"4,635",,,,,,,,
R ggplot resize plot area window,2,"15,444",1,"['resize', 'plot', 'ggplot2', 'area']",24/08/12,12:42:39Z,user969113,910,,,,,,,,
How to quote an Rscript call?,0,143,1,"['quote', 'noweb']",24/08/12,12:41:08Z,Marius Hofert,"2,711",,,,,,,,
S3 style dispatching for S3 objects using formal method definitions,7,282,2,"['cran', 's4']",24/08/12,11:53:17Z,Jeroen,15.9k,,,,,,,,
subset rows and columns in a dataframe based on boundary conditions,0,384,2,[],24/08/12,10:57:21Z,Sebastian,365,,,,,,,,
Reading in data that contains \n using R software,0,109,1,['statistics'],24/08/12,10:48:01Z,Gibson Gay,88,,,,,,,,
Heat maps with bar plots or mosaic plots in r,0,642,1,"['image', 'matrix', 'histogram']",24/08/12,10:06:45Z,Elizabeth,"2,376",,,,,,,,
Assign values in matrix via indexing,1,469,2,"['python', 'arrays', 'numpy', 'rpy2']",24/08/12,10:03:38Z,Johannes,445,,,,,,,,
Columns with same colors using barplot() in R,1,"1,531",1,"['colors', 'plot']",24/08/12,10:03:25Z,eugenego,88,,,,,,,,
Generate a sequence which is an increasing part of another vector in R,2,360,1,"['vector', 'sequence']",24/08/12,09:46:47Z,Endre Grüner Ofstad,579,,,,,,,,
How can I obtain segmented linear regressions with a priori breakpoints?,2,"3,683",3,"['python', 'linear-regression', 'piecewise']",24/08/12,08:08:05Z,a different ben,"1,715",,,,,,,,
"No applicable method for 'time<-' applied to an object of class “c('xts', 'zoo')” [closed]",6,"4,289",1,"['xts', 'zoo']",24/08/12,08:04:42Z,user1621969,33,,,,,,,,
Create a heat map using a subsection a distance object in r,0,885,0,"['matrix', 'distance']",24/08/12,07:06:30Z,Elizabeth,"2,376",,,,,,,,
Reading CSV file into Corpus - tm package in R,2,"1,796",1,['tm'],24/08/12,03:54:59Z,dasman,62,,,,,,,,
Change line color of qq plot in fitdist,0,"1,100",1,[],24/08/12,00:11:25Z,jpcgandre,749,,,,,,,,
(R) Plotting quantile regression coefficient distribution with quantreg package [duplicate],2,"3,326",2,[],24/08/12,00:05:09Z,Jase,284,,,,,,,,
simple integration,3,176,2,[],23/08/12,23:19:25Z,Doug,334,,,,,,,,
regex for the last one or two digits in r,1,255,3,['regex'],23/08/12,22:53:26Z,Misha,"1,290",,,,,,,,
Combining S4 and S3 methods in a single function,10,"1,133",1,"['cran', 's4']",23/08/12,22:25:16Z,Jeroen,15.9k,,,,,,,,
Equivalent of column arithmetic for melted data,3,98,1,[],23/08/12,22:23:07Z,seancarmody,"4,843",,,,,,,,
Reading OLE in R?,3,223,0,['oledb'],23/08/12,22:21:29Z,mathematical.coffee,40.8k,,,,,,,,
Recursive Partitioning in R,1,603,1,['party'],23/08/12,21:57:29Z,Jeff Coughlin,93,,,,,,,,
RCurl equivalent to this…,5,353,0,['rcurl'],23/08/12,21:04:47Z,user1620993,26,,,,,,,,
How do I ensure R / Rcpp code is reproducible (“distributable”)?,5,141,1,"['rcpp', 'future-proof']",23/08/12,20:28:54Z,MatteoS,368,,,,,,,,
Error merging two xts objects,2,"1,375",1,['xts'],23/08/12,19:28:02Z,Atrad,45,,,,,,,,
Keeping track of factor levels without a dataframe,2,229,1,['r-factor'],23/08/12,18:41:19Z,Andrew Sannier,477,,,,,,,,
fitdist for truncated normal,2,"3,003",2,[],23/08/12,18:11:03Z,jpcgandre,749,,,,,,,,
fitdist list issue,0,161,1,"['list', 'extract']",23/08/12,17:16:22Z,jpcgandre,749,,,,,,,,
Remove “floating” axis labels in facet_wrap plot?,15,"1,476",1,['ggplot2'],23/08/12,16:46:36Z,user1535384,76,,,,,,,,
Plotting symbols fails in PDF,7,"3,791",2,"['pdf', 'plot', 'symbol']",23/08/12,16:25:04Z,Keith W. Larson,743,,,,,,,,
How to convert an array to xts,1,264,1,['xts'],23/08/12,16:19:53Z,user1620355,8,,,,,,,,
do.call with cbind and lags of a variable,1,313,3,[],23/08/12,15:39:40Z,Charlie,"1,509",,,,,,,,
R knitr: Possible to programmatically modify chunk labels?,37,"5,155",2,['knitr'],23/08/12,15:27:37Z,aaronwolen,"2,718",,,,,,,,
ggplot to stack bar graph top 5 for each month,5,887,1,['ggplot2'],23/08/12,15:23:04Z,user1471980,"3,838",,,,,,,,
Use of regressors with TBATS model from forecast package,1,"1,185",2,['forecasting'],23/08/12,15:15:50Z,MikeTP,"2,511",,,,,,,,
How are colors for facets in persp() selected?,1,815,1,['graphics'],23/08/12,14:54:48Z,Carl Witthoft,15.9k,,,,,,,,
get the most evenly distributed entries in R,0,85,0,['bioinformatics'],23/08/12,14:53:11Z,UUU,14,,,,,,,,
Dividing all columns in dataframe by column in different dataframe using unique identifier of both dfs,2,"3,314",1,"['database', 'merge', 'transform', 'match']",23/08/12,14:41:17Z,Lucarno,143,,,,,,,,
R Multithreaded database access,3,663,0,"['multithreading', 'rmysql']",23/08/12,14:36:19Z,RodrigoReis,56,,,,,,,,
Creating an 'uneven' distance matrix using a data.frame of distances in r,1,250,0,"['matrix', 'dataframe', 'distance']",23/08/12,14:32:31Z,Elizabeth,"2,376",,,,,,,,
wrapping legend text to fit the plot window,7,"3,095",1,['ggplot2'],23/08/12,14:27:00Z,user1471980,"3,838",,,,,,,,
Strange png picture when trying to output a Venn Diagram to png file using venn() from gplots,1,484,2,"['png', 'venn-diagram']",23/08/12,13:34:41Z,Bebe,97,,,,,,,,
Creating a new dataframe based on another data frame (Using a loop or otherwise),5,385,3,['dataframe'],23/08/12,12:18:03Z,bulafu collins,26,,,,,,,,
Filtering single-column data frames,6,"2,025",1,['dataframe'],23/08/12,11:50:00Z,MattLBeck,"3,086",,,,,,,,
R how to assign two different colours according to categorical variables in rect graph?,-3,"1,102",2,[],23/08/12,11:46:28Z,user1618672,3,,,,,,,,
charts.PerformanceSummary: how to set sequential colors,1,467,1,[],23/08/12,11:31:50Z,Lisa Ann,"1,255",,,,,,,,
spacing vertices evenly in igraph in r,2,"1,684",1,"['spacing', 'igraph', 'vertices']",23/08/12,09:18:43Z,Elizabeth,"2,376",,,,,,,,
How to convert integer number into binary vector?,18,"32,716",8,"['binary', 'integer', 'numeric', 'binary-data']",23/08/12,08:54:02Z,Qbik,"1,947",,,,,,,,
plyr ddply and summarise use in R,1,792,3,"['dataframe', 'plyr', 'data.table', 'subset']",23/08/12,08:49:25Z,h.l.m,"4,219",,,,,,,,
R: annotate within an equation,1,204,1,[],23/08/12,08:31:58Z,Mark Miller,"6,548",,,,,,,,
XTS: split FX intraday bar data by trading days,3,583,1,['xts'],23/08/12,07:53:11Z,Darren Cook,16.5k,,,,,,,,
R: SVM performance using custom kernel (user defined kernel) is not working in kernlab,3,"1,713",1,"['machine-learning', 'svm', 'kernlab']",23/08/12,05:47:26Z,user1618581,16,,,,,,,,
How to plot a three dimensional sphere in R based on center and radius?,3,"5,976",3,"['3d', 'rgl']",23/08/12,05:12:52Z,Jeromy Anglim,19.2k,,,,,,,,
How to generate all combinations of a vector [duplicate],3,"2,150",1,[],23/08/12,04:53:45Z,JoshDG,"1,716",,,,,,,,
R: putting a function and for loop together to create a function,0,867,2,"['function', 'for-loop', 'reverse', 'invert']",23/08/12,04:48:36Z,user1618672,3,,,,,,,,
Struggling to convert 1min closing prices data to 5min in R,2,"1,408",1,"['xts', 'trading']",23/08/12,03:44:26Z,NA,0,,,,,,,,
Using R_alloc in C,12,"1,569",1,['c'],23/08/12,03:36:54Z,Gschneider,187,,,,,,,,
Why loading a model takes so much time for me in R?,1,165,2,"['machine-learning', 'text-mining']",23/08/12,03:21:52Z,JordanBelf,"1,474",,,,,,,,
Color specification in plots,1,"1,325",1,[],23/08/12,03:13:00Z,half-pass,503,,,,,,,,
How to create line chart with Margins of Error in R,1,646,2,"['charts', 'plot', 'margin', 'linechart']",23/08/12,00:57:26Z,Sergey Samusev,147,,,,,,,,
prediction intervals with caret,3,"1,192",1,"['confidence-interval', 'r-caret']",23/08/12,00:57:26Z,nickb,110,,,,,,,,
bring line plot to front of bar plot,1,990,1,[],22/08/12,23:56:35Z,jpcgandre,749,,,,,,,,
rgdal / readOGR - unable to read shapefile from .zip,7,"6,976",1,"['ggplot2', 'gis', 'rgdal']",22/08/12,22:14:27Z,Alex W,"3,161",,,,,,,,
maps of subregion in R,2,657,2,['maps'],22/08/12,22:12:38Z,Simon,13,,,,,,,,
R matrix plot with colour threshold and grid,4,"7,740",3,"['matrix', 'plot', 'gridlines']",22/08/12,21:43:12Z,user969113,910,,,,,,,,
write.table by factors,1,198,2,[],22/08/12,21:30:47Z,Paolo,482,,,,,,,,
odfWeave error source document containing non-ASCII chars,2,187,1,"['sweave', 'odf', 'odfweave']",22/08/12,21:17:50Z,paulusm,593,,,,,,,,
Mousemovement in R graphic window,1,117,2,[],22/08/12,20:27:50Z,user1618083,19,,,,,,,,
histogram and pdf in the same graph [duplicate],-2,"3,119",2,[],22/08/12,19:30:59Z,jpcgandre,749,,,,,,,,
Controlling which edges are visible in a network diagram in igraph in r,5,"3,243",1,"['colors', 'igraph', 'vertices', 'edges']",22/08/12,19:08:26Z,Elizabeth,"2,376",,,,,,,,
"What am I doing wrong (data.table, R)?",2,854,1,['data.table'],22/08/12,18:52:40Z,Nestorghh,"1,481",,,,,,,,
R: grouping factors everytime n unique levels occur in data,4,230,1,"['unique', 'grouping', 'levels', 'factors']",22/08/12,18:46:22Z,Jose,53,,,,,,,,
Generating points around straight line,1,634,2,"['cluster-analysis', 'data-generation']",22/08/12,18:43:47Z,Uros K,"2,095",,,,,,,,
Analog of subset for lists,2,"1,225",2,[],22/08/12,18:12:43Z,Drew Steen,"8,789",,,,,,,,
R check sort order in two lists,2,402,1,[],22/08/12,17:52:17Z,broccoli,"1,769",,,,,,,,
Unix: Getting Mouse -coordinates over X like the Mathematica?,2,308,3,"['python', 'language-agnostic', 'wolfram-mathematica', 'x11']",22/08/12,17:42:11Z,hhh,20.2k,,,,,,,,
Extracting users from twitter status in R,3,"1,009",2,['twitter'],22/08/12,17:31:05Z,EliasAtBerlin,33,,,,,,,,
R function prcomp fails with NA's values even though NA's are allowed,16,"21,940",2,"['pca', 'na']",22/08/12,17:21:47Z,user969113,910,,,,,,,,
Storing results of fitdist,-2,"1,014",2,[],22/08/12,17:20:10Z,jpcgandre,749,,,,,,,,
How to add multiple confidence ellipses to PCA plot in R?,3,"5,487",2,['pca'],22/08/12,17:18:43Z,guido,16,,,,,,,,
How can I convert an mcmc.list to a bugs object?,11,"1,276",3,"['jags', 'winbugs14', 'winbugs', 'r2winbugs']",22/08/12,17:10:22Z,David LeBauer,15.7k,,,,,,,,
error installing BRugs “C compiler cannot create executables”,1,"1,580",1,"['c', 'gcc', 'compiler-construction']",22/08/12,17:08:31Z,David LeBauer,15.7k,,,,,,,,
Linear time complexity ranking algorithm when the orders are precomputed,0,629,1,"['algorithm', 'correlation', 'missing-data']",22/08/12,16:40:05Z,Nicolas De Jay,194,,,,,,,,
Order a matrix by multiple column in r,20,"54,097",3,"['matrix', 'order']",22/08/12,16:23:00Z,Elizabeth,"2,376",,,,,,,,
How to predict x values from a linear model (lm),9,"11,480",3,"['lm', 'predict']",22/08/12,15:14:42Z,alexmulo,366,,,,,,,,
Non-Standard Fonts in PostScript and PDF Graphics with R: How to reproduce example from Murrell & Ripley (2006),0,749,0,"['unicode', 'pdf-generation', 'postscript']",22/08/12,14:37:32Z,ils,203,,,,,,,,
"ggplot legends - change labels, order and title",34,"69,385",1,['ggplot2'],22/08/12,14:10:44Z,Joe King,999,,,,,,,,
"How to change the label of “A”, “B”, “C” e.t.c. in venn (R)",-2,"1,681",2,"['diagram', 'venn-diagram']",22/08/12,13:59:24Z,Bebe,97,,,,,,,,
Count and label observations per participant using loop,-2,"1,533",3,['loops'],22/08/12,13:50:04Z,user1033745,39,,,,,,,,
Performance of reshaping table,2,431,2,"['reshape', 'tapply', 'reshape2']",22/08/12,12:13:41Z,RodrigoReis,56,,,,,,,,
Count item pairs linked by column value,5,710,2,['aggregation'],22/08/12,11:38:10Z,Harry Palmer,179,,,,,,,,
The hourly mean in time series,2,"2,340",2,['time-series'],22/08/12,10:11:14Z,user1614738,16,,,,,,,,
Extract lines from a text file [closed],1,957,1,['extract'],22/08/12,09:53:03Z,Zhiqiang Chen,26,,,,,,,,
How do I transform a vector and a list of lists into a data.frame in R?,9,158,1,['dataframe'],22/08/12,08:54:37Z,user1616353,80,,,,,,,,
Using lapply to maximize a function along a grid,2,648,2,[],22/08/12,08:45:23Z,Stefan Hansen,224,,,,,,,,
Error in making Corps in tm with txt files in R,0,784,2,['tm'],22/08/12,06:40:29Z,Ashutosh Agrahari,29,,,,,,,,
rmongodb: using $or in query,2,"1,349",4,"['mongodb', 'rmongodb']",22/08/12,05:51:34Z,user1615967,11,,,,,,,,
Use of lapply to make tables,2,235,2,['apply'],22/08/12,02:28:38Z,ATF,9,,,,,,,,
Creating a correlation matrix using novel distance function,2,525,1,[],22/08/12,02:20:24Z,aleph4,198,,,,,,,,
R: proto serialization/deserialization to list,1,206,1,"['mongodb', 'serialization', 'deserialization', 'proto']",22/08/12,01:42:29Z,Sim,"6,611",,,,,,,,
Removing a tag within readHTMLTable in the XML package,6,575,1,[],21/08/12,22:56:52Z,inhuretnakht,583,,,,,,,,
Apply several summary functions on several variables by group in one call,70,"71,845",6,['aggregate'],21/08/12,22:55:50Z,broccoli,"1,769",,,,,,,,
